2022-6-15	2206.07286	Faster Decomposition of Weighted Graphs into Cliques using Fisher's  Inequality	cs.DS cs.DM
2022-6-15	2206.07503	Balanced Allocations with the Choice of Noise	cs.DM cs.DS math.CO math.PR
2022-6-15	2206.07553	On the fast convergence of minibatch heavy ball momentum	cs.LG cs.DS cs.NA math.NA math.OC stat.ML
2022-6-15	2206.07554	Hierarchical Clustering in Graph Streams: Single-Pass Algorithms and  Space Lower Bounds	cs.DS
2022-6-16	2206.07633	Sublinear Algorithms for Hierarchical Clustering	cs.DS cs.LG
2022-6-16	2206.07640	Statistical and Computational Phase Transitions in Group Testing	stat.ML cs.DS cs.IT cs.LG math.IT math.ST stat.TH
2022-6-16	2206.07672	Reconstructing Ultrametric Trees from Noisy Experiments	cs.DS
2022-6-16	2206.07826	Metric-Fair Classifier Derandomization	cs.LG cs.CY cs.DS
2022-6-16	2206.07886	Generalization Bounds for Data-Driven Numerical Linear Algebra	cs.LG cs.DS
2022-6-16	2206.08054	Generalized Leverage Scores: Geometric Interpretation and Applications	cs.LG cs.DS
2022-6-16	2206.08187	Approximating optimization problems in graphs with locational  uncertainty	cs.DS
2022-6-17	2206.08248	Twin-width and types	cs.LO cs.DS math.LO
2022-6-17	2206.08342	An Optimal Product-State Approximation for 2-Local Quantum Hamiltonians  with Positive Terms	quant-ph cs.DS
2022-6-17	2206.08450	Active Fairness Auditing	cs.LG cs.CY cs.DS stat.ML
2022-6-17	2206.08495	Yankee Swap: a Fast and Simple Fair Allocation Mechanism for Matroid  Rank Valuations	cs.DS cs.AI cs.GT
2022-6-17	2206.08627	RECAPP: Crafting a More Efficient Catalyst for Convex Optimization	math.OC cs.DS cs.LG
2022-6-17	2206.08631	On Computing Optimal Linear Diagrams	cs.CG cs.DS cs.HC
2022-6-17	2206.08646	Scalable Differentially Private Clustering via Hierarchically Separated  Trees	cs.DS cs.CR cs.LG
2022-6-17	2206.08734	A remark on Kashin's discrepancy argument and partial coloring in the  Koml\'{o}s conjecture	math.CO cs.DM cs.DS math.MG
2022-6-17	2206.08810	Interior point methods are not worse than Simplex	math.OC cs.DS
2022-6-18	2206.08899	Popular decision tree algorithms are provably noise tolerant	cs.LG cs.DS
2022-6-18	2206.08918	Learning a Single Neuron with Adversarial Label Noise via Gradient  Descent	cs.LG cs.DS math.ST stat.ML stat.TH
2022-6-18	2206.08996	Towards Consensus: Reducing Polarization by Perturbing Social Networks	cs.SI cs.DS cs.GT
2022-6-18	2206.09204	Approximating Max-Cut on Bounded Degree Graphs: Tighter Analysis of the  FKL Algorithm	cs.DS cs.CC
2022-6-19	2206.09364	Quantum implementation of circulant matrices and its use in quantum  string processing	quant-ph cs.DS
2022-6-19	2206.09384	Sampling from Log-Concave Distributions over Polytopes via a  Soft-Threshold Dikin Walk	cs.DS cs.LG math.PR stat.ML
2022-6-20	2206.09563	Scalable Distributed Algorithms for Size-Constrained Submodular  Maximization in the MapReduce and Adaptive Complexity Models	cs.DS cs.DC cs.LG
2022-6-20	2206.09750	List Colouring Trees in Logarithmic Space	cs.DM cs.CC cs.DS
2022-6-21	2206.09884	Finding $k$-Secluded Trees Faster	cs.DS cs.CC
2022-6-21	2206.09888	SoteriaFL: A Unified Framework for Private Federated Learning with  Communication Compression	cs.LG cs.DC cs.DS math.OC
2022-6-21	2206.10287	Superiority of Instantaneous Decisions in Thin Dynamic Matching Markets	cs.DS econ.TH
2022-6-21	2206.10291	Algorithmic Gaussianization through Sketching: Converting Data into  Sub-gaussian Random Designs	cs.LG cs.DS math.ST stat.ML stat.TH
2022-6-21	2206.10383	The Complexity of the Co-Occurrence Problem	cs.DS
2022-6-22	2206.10681	Near-Linear $\varepsilon$-Emulators for Planar Graphs	cs.DS cs.CG cs.DM
2022-6-22	2206.10722	Sharp Constants in Uniformity Testing via the Huber Statistic	stat.ML cs.DS cs.IT cs.LG math.IT math.ST stat.TH
2022-6-22	2206.10901	A Study on Modularity Density Maximization: Column Generation  Acceleration and Computational Complexity Analysis	cs.SI cs.DM cs.DS
2022-6-22	2206.10942	List-Decodable Covariance Estimation	cs.DS cs.LG math.ST stat.ML stat.TH
2022-6-22	2206.11113	Sparse Temporal Spanners with Low Stretch	cs.DS
2022-6-23	2206.11168	Ordered Subgraph Aggregation Networks	cs.LG cs.AI cs.DS cs.NE stat.ML
2022-6-23	2206.11210	Constant-Factor Approximation Algorithms for Socially Fair  $k$-Clustering	cs.DS cs.AI cs.LG
2022-6-23	2206.11337	Dispersing Obnoxious Facilities on Graphs by Rounding Distances	cs.DS math.OC
2022-6-23	2206.11397	Online Bipartite Matching with Advice: Tight Robustness-Consistency  Tradeoffs for the Two-Stage Model	cs.DS math.OC
2022-6-23	2206.11419	Misinformation Mitigation under Differential Propagation Rates and  Temporal Penalties	cs.SI cs.DS
2022-6-23	2206.11444	A Hybrid Adjacency and Time-Based Data Structure for Analysis of  Temporal Networks	cs.SI cs.DS physics.soc-ph
2022-6-23	2206.11654	Hierarchical Agglomerative Graph Clustering in Poly-Logarithmic Depth	cs.DS cs.DC
2022-6-23	2206.11705	Inferring Tie Strength in Temporal Networks	cs.SI cs.DS
2022-6-23	2206.11726	Longest Common Subsequence: Tabular vs. Closed-Form Equation Computation  of Subsequence Probability	cs.DS
2022-6-24	2206.11780	Chasing Convex Bodies and Functions with Black-Box Advice	cs.LG cs.DS math.OC stat.ML
2022-6-24	2206.11807	Algorithms for 2-connected network design and flexible Steiner trees  with a constant number of terminals	cs.DS
2022-6-24	2206.12002	STREAMLINE: A Simple, Transparent, End-To-End Automated Machine Learning  Pipeline Facilitating Data Analysis and Algorithm Comparison	cs.LG cs.DC cs.DS q-bio.GN
2022-6-24	2206.12110	Learning Augmented Binary Search Trees	cs.DS
2022-6-24	2206.12222	On the Optimisation of the GSACA Suffix Array Construction Algorithm	cs.DS
2022-6-24	2206.12245	Relative Survivable Network Design	cs.DS cs.DM
2022-6-25	2206.12378	A transient equivalence between Aldous-Broder and Wilson's algorithms  and a two-stage framework for generating uniform spanning trees	math.CO cs.DM cs.DS math.PR
2022-6-25	2206.12394	Popular Critical Matchings in the Many-to-Many Setting	cs.DS
2022-6-25	2206.12500	Computing the Minimum Bottleneck Moving Spanning Tree	cs.CG cs.DS
2022-6-25	2206.12531	Maximum independent set (stable set) problem: Computational testing with  binary search and convex programming using a bin packing approach	cs.DS math.OC
2022-6-25	2206.12600	PalFM-index: FM-index for Palindrome Pattern Matching	cs.DS
2022-6-26	2206.12756	Towards a Tighter Bound on Possible-Rendezvous Areas: Preliminary  Results	cs.DB cs.CG cs.DS
2022-6-26	2206.12795	Applications of Recursively Defined Data Structures	cs.DS cs.PL
2022-6-26	2206.12802	Bounding the Width of Neural Networks via Coupled Initialization -- A  Worst Case Analysis	cs.LG cs.DS stat.ML
2022-6-26	2206.12825	Hardness of Interval Scheduling on Unrelated Machines	cs.CC cs.DM cs.DS
2022-6-26	2206.12895	$k$-Median Clustering via Metric Embedding: Towards Better  Initialization with Differential Privacy	cs.DS stat.ML
2022-6-27	2206.12896	On the Impossibility of Decomposing Binary Matroids	cs.DS math.CO
2022-6-27	2206.13027	Balancing Run-Length Straight-Line Programs*	cs.DS
2022-6-27	2206.13057	Beating Greedy Matching in Sublinear Time	cs.DS
2022-6-27	2206.13119	Optimal Private Payoff Manipulation against Commitment in Extensive-form  Games	cs.GT cs.AI cs.DS econ.TH
2022-6-27	2206.13143	Quantum Regularized Least Squares	quant-ph cs.DS
2022-6-27	2206.13216	Clipping and Intersection Algorithms: Short Survey and References	cs.GR cs.DS
2022-6-28	2206.13372	Recognition and Isomorphism of Proper $\boldsymbol{U}$-graphs in  FPT-time	cs.DS cs.CC cs.DM
2022-6-28	2206.13481	Faster Exponential-Time Approximation Algorithms Using Approximate  Monotone Local Search	cs.DS cs.CC
2022-6-28	2206.13606	Online Resource Allocation under Horizon Uncertainty	cs.DS cs.LG math.OC
2022-6-28	2206.13773	On Relaxation of Dominant Sets	cs.DS cs.DM math.CO
2022-6-28	2206.13787	Improving Correlation Capture in Generating Imbalanced Data using  Differentially Private Conditional GANs	cs.LG cs.AI cs.CR cs.DS
2022-6-28	2206.13813	Sublinear-Time Clustering Oracle for Signed Graphs	cs.DS cs.LG cs.SI
2022-6-28	2206.13851	Which arithmetic operations can be performed in constant time in the RAM  model with addition?	cs.CC cs.DS
2022-6-28	2206.13896	Subsequences With Gap Constraints: Complexity Bounds for Matching and  Analysis Problems	cs.CC cs.DS cs.FL
2022-6-28	2207.00169	Novel Recursive Inclusion-Exclusion Technology Based on BAT and MPs for  Heterogeneous-Arc Binary-State Network Reliability Problems	cs.NI cs.DS
2022-6-29	2206.14213	Improved resource-tunable near-term quantum algorithms for transition  probabilities, with applications in physics and variational quantum linear  algebra	quant-ph cond-mat.other cs.DS
2022-6-29	2206.14354	Hardness and Algorithms for Robust and Sparse Optimization	cs.LG cs.DS
2022-6-29	2206.14431	Open Problem: Properly learning decision trees in polynomial time?	cs.DS cs.LG stat.ML
2022-6-29	2206.14556	Linearizing Partial Search Orders	cs.DM cs.DS math.CO
2022-6-29	2206.14698	There and Back Again: On Applying Data Reduction Rules by Undoing Others	cs.DS
2022-6-30	2206.14794	LinearAlifold: Linear-Time Consensus Structure Prediction for RNA  Alignments	q-bio.BM cs.DS physics.bio-ph q-bio.QM
2022-6-30	2206.14898	Recognizing Map Graphs of Bounded Treewidth	cs.DS
2022-6-30	2206.14909	RAC Drawings of Graphs with Low Degree	cs.CG cs.DM cs.DS
2022-6-30	2206.15016	Near Optimal Algorithm for Fault Tolerant Distance Oracle and Single  Source Replacement Path problem	cs.DS
2022-6-30	2206.15088	On graphs coverable by k shortest paths	cs.DM cs.CC cs.DS math.CO
2022-6-30	2206.15091	Slim Tree-Cut Width	cs.CC cs.DS
2022-6-30	2206.15092	Treewidth versus clique number. III. Tree-independence number of graphs  with a forbidden structure	math.CO cs.DM cs.DS
2022-6-30	2206.15097	Prefix-free parsing for building large tunnelled Wheeler graphs	cs.DS
2022-6-30	2206.15100	Computing the Parameterized Burrows--Wheeler Transform Online	cs.DS
2022-6-30	2206.15105	Approximation Algorithms for Continuous Clustering and Facility Location  Problems	cs.DS
2022-6-30	2206.15201	Learning-Augmented Query Policies for Minimum Spanning Tree with  Uncertainty	cs.DS
2022-6-30	2206.15253	Cohomology in Constraint Satisfaction and Structure Isomorphism	cs.LO cs.CC cs.DS
2022-6-30	2206.15308	Fast sampling of satisfying assignments from random $k$-SAT	cs.DS
2022-7-1	2206.15335	Byzantine Agreement with Optimal Resilience via Statistical Fraud  Detection	cs.DC cs.DS math.ST stat.TH
2022-7-1	2206.15336	Tight Bounds for Online Matching in Bounded-Degree Graphs with Vertex  Capacities	cs.DS
2022-7-1	2206.15364	Online TSP with Predictions	cs.DS cs.LG
2022-7-1	2206.15374	Verification and search algorithms for causal DAGs	cs.LG cs.DM cs.DS stat.ML
2022-7-1	2206.15405	Multivariate trace estimation in constant quantum depth	quant-ph cs.DS hep-th
2022-7-1	2206.15424	Metric Dimension Parameterized by Feedback Vertex Set and Other  Structural Parameters	cs.DM cs.CC cs.DS
2022-7-1	2207.00381	Combining Predicted and Live Traffic with Time-Dependent A* Potentials	cs.DS
2022-7-1	2207.00386	Search-Space Reduction via Essential Vertices	cs.DS cs.CC
2022-7-1	2207.00406	An Enumeration Algorithm for Binary Coprime Polynomials with Nonzero  Constant Term	math.CO cs.DS cs.FL
2022-7-1	2207.00450	Packing cycles in planar and bounded-genus graphs	math.CO cs.DM cs.DS math.GT
2022-7-1	2207.01503	Proteus: A Self-Designing Range Filter	cs.DB cs.DS cs.LG
2022-7-2	2207.00515	The Structure of Hypergraphs Arising in Cellular Mobile Communication  Systems	cs.NI cs.CC cs.DM cs.DS
2022-7-2	2207.00736	Exponential Convergence of Sinkhorn Under Regularization Scheduling	cs.DS
2022-7-2	2207.00749	Efficient and Effective Local Search for the Set-Union Knapsack Problem  and Budgeted Maximum Coverage Problem	cs.DS
2022-7-2	2207.00768	Sum-of-Max Partition under a Knapsack Constraint	cs.DS math.OC
2022-7-2	2207.00849	Tableless Calculation of Circular Functions on Dyadic Rationals	cs.DS cs.MS cs.PL
2022-7-3	2207.00915	Approximating Dynamic Time Warping Distance Between Run-Length Encoded  Strings	cs.DS
2022-7-3	2207.00927	Decremental Matching in General Graphs	cs.DS
2022-7-3	2207.00956	Tricking the Hashing Trick: A Tight Lower Bound on the Robustness of  CountSketch to Adaptive Inputs	cs.DS cs.CR cs.LG
2022-7-3	2207.00966	An Empirical Evaluation of $k$-Means Coresets	cs.DS cs.LG
2022-7-3	2207.00972	Suffix sorting via matching statistics	cs.DS
2022-7-3	2207.01024	Algorithmic Meta-Theorems for Combinatorial Reconfiguration Revisited	cs.DS
2022-7-4	2207.01108	On Streaming Algorithms for Geometric Independent Set and Clique	cs.CG cs.DS
2022-7-4	2207.01109	On Polynomial Kernels for Traveling Salesperson Problem and its  Generalizations	cs.DS cs.DM math.CO
2022-7-4	2207.01144	Efficient Interactive Coding Achieving Optimal Error Resilience Over the  Binary Channel	cs.DS cs.IT math.IT
2022-7-4	2207.01459	Optimal Vertex-Cut Sparsification of Quasi-Bipartite Graphs	cs.DS
2022-7-4	2207.05495	An Improved Algorithm for Finding the Shortest Synchronizing Words	cs.FL cs.DS
2022-7-5	2207.01470	On implementing SWMR registers from SWSR registers in systems with  Byzantine failures	cs.DC cs.DS
2022-7-5	2207.01551	Correlated Stochastic Knapsack with a Submodular Objective	cs.DS
2022-7-5	2207.02004	An almost linear time complexity algorithm for the Tool Loading Problem	cs.DS math.OC
2022-7-5	2207.02057	Online 2-stage Stable Matching	cs.DS cs.AI
2022-7-6	2207.02136	Width Helps and Hinders Splitting Flows	cs.DS
2022-7-6	2207.02344	Finding a Hidden Edge	cs.DS
2022-7-6	2207.02476	Improving Order with Queues	cs.DS
2022-7-6	2207.02571	Computing NP-hard Repetitiveness Measures via MAX-SAT	cs.DS
2022-7-6	2207.02581	Learning Hierarchical Structure of Clusterable Graphs	cs.DS
2022-7-6	2207.02609	Techniques for Generalized Colorful $k$-Center Problems	cs.DS math.OC
2022-7-6	2207.02641	Reforming an Envy-Free Matching	cs.GT cs.AI cs.DS econ.TH math.CO
2022-7-6	2207.02669	Distributed domination on sparse graph classes	cs.DM cs.DC cs.DS
2022-7-7	2207.02794	Private Matrix Approximation and Geometry of Unitary Orbits	cs.DS cs.CR cs.LG math.MG stat.ML
2022-7-7	2207.02817	Non-Adaptive Edge Counting and Sampling via Bipartite Independent Set  Queries	cs.DS
2022-7-7	2207.02819	Comments on "Testing Conditional Independence of Discrete Distributions"	math.ST cs.DS cs.IT math.IT math.PR stat.TH
2022-7-7	2207.02829	Online Bilevel Optimization: Regret Analysis of Online Alternating  Gradient Methods	math.OC cs.DS cs.LG
2022-7-7	2207.02841	From algorithms to connectivity and back: finding a giant component in  random k-SAT	cs.DS
2022-7-7	2207.03062	Centralised Connectivity-Preserving Transformations by Rotation: 3  Musketeers for all Orthogonal Convex Shapes	cs.DS cs.CG cs.RO
2022-7-7	2207.03268	Fast Discrepancy Minimization with Hereditary Guarantees	cs.DS cs.CG
2022-7-7	2207.03275	On Geometric Shape Construction via Growth Operations	cs.DS cs.CG cs.RO
2022-7-7	2207.03304	Barriers for Faster Dimensionality Reduction	cs.DS
2022-7-8	2207.03364	Group Equality in Adaptive Submodular Maximization	cs.LG cs.DS
2022-7-8	2207.03401	Minimum $2$-edge strongly biconnected spanning directed subgraph problem	cs.DS
2022-7-8	2207.03427	Binary Iterative Hard Thresholding Converges with Optimal Number of  Measurements for 1-Bit Compressed Sensing	cs.IT cs.DS eess.SP math.IT stat.ML
2022-7-8	2207.03562	Finite-rate sparse quantum codes aplenty	quant-ph cs.AI cs.DS cs.IT math.IT
2022-7-8	2207.03614	Approximate Carath\'eodory bounds via Discrepancy Theory	math.MG cs.DS
2022-7-8	2207.03863	Maximum Weight b-Matchings in Random-Order Streams	cs.DS
2022-7-8	2207.03876	Reinforced Lin-Kernighan-Helsgaun Algorithms for the Traveling Salesman  Problems	cs.AI cs.DS
2022-7-8	2207.03936	Search by triplet: An efficient local track reconstruction algorithm for  parallel architectures	hep-ex cs.DS
2022-7-9	2207.04115	Vertex Sparsifiers for Hyperedge Connectivity	cs.DS
2022-7-9	2207.04194	Online algorithms for finding distinct substrings with length and  multiple prefix and suffix conditions	cs.DS
2022-7-10	2207.04318	Determinant Maximization via Matroid Intersection Algorithms	cs.DS
2022-7-10	2207.04321	Minimum strongly biconnected spanning directed subgraph problem	cs.DS
2022-7-10	2207.04342	Improved Lower Bounds for Submodular Function Minimization	cs.DS cs.CC cs.DC cs.DM math.OC
2022-7-10	2207.04380	Connect the Dots: Tighter Discrete Approximations of Privacy Loss  Distributions	cs.DS cs.CR cs.LG
2022-7-10	2207.04381	Faster Privacy Accounting via Evolving Discretization	cs.DS cs.CR cs.LG
2022-7-11	2207.04507	Closing the Gap Between Directed Hopsets and Shortcut Sets	cs.DS
2022-7-11	2207.04774	Order-optimal Correlated Rounding for Fulfilling Multi-item E-commerce  Orders	cs.DS
2022-7-11	2207.04872	Parameterized Complexity of Streaming Diameter and Connectivity Problems	cs.DS cs.CC cs.DM
2022-7-11	2207.04923	Killing a Vortex	math.CO cs.DM cs.DS
2022-7-12	2207.04954	Simple Dynamic Spanners with Near-optimal Recourse against an Adaptive  Adversary	cs.DS
2022-7-12	2207.04957	Submodular Dominance and Applications	cs.DS cs.GT
2022-7-12	2207.05150	Breaching the 2 LMP Approximation Barrier for Facility Location with  Applications to k-Median	cs.DS
2022-7-12	2207.05308	Capacity-Insensitive Algorithms for Online Facility Assignment Problems  on a Line	cs.DS cs.DM
2022-7-12	2207.05488	Popular Matchings with One-Sided Bias	cs.DS
2022-7-13	2207.05659	Approximate Distance Oracles for Planar Graphs with Subpolynomial Error  Dependency	cs.DS
2022-7-13	2207.05930	On the Complexity of Identifying Strongly Regular Graphs	cs.CC cs.DS math.CO
2022-7-13	2207.05945	Online Active Regression	cs.LG cs.DS stat.ML
2022-7-13	2207.05975	Caching with Reserves	cs.DS
2022-7-13	2207.05985	Realizability Makes a Difference: A Complexity Gap for Sink-Finding in  USOs	cs.DS cs.CC math.CO math.OC
2022-7-13	2207.06091	Structured Decompositions: Structural and Algorithmic Compositionality	math.CT cs.DS math.CO
2022-7-13	2207.07561	Generalized Wake-Up: Amortized Shared Memory Lower Bounds for  Linearizable Data Structures	cs.DS cs.DC
2022-7-14	2207.06596	Near-Optimal Bounds for Testing Histogram Distributions	cs.DS cs.LG math.ST stat.TH
2022-7-14	2207.06623	Improved Parameterized Complexity of Happy Set Problems	cs.DS
2022-7-14	2207.06660	Unified almost linear kernels for generalized covering and packing  problems on nowhere dense classes	cs.DS math.CO
2022-7-14	2207.06874	Kernelization for Graph Packing Problems via Rainbow Matching	cs.DS
2022-7-14	2207.06887	Dynamic Spanning Trees for Connectivity Queries on Fully-dynamic  Undirected Graphs (Extended version)	cs.DS cs.DB
2022-7-15	2207.07072	A Query-Optimal Algorithm for Finding Counterfactuals	cs.DS cs.LG
2022-7-15	2207.07095	Finding Matching Cuts in $H$-Free Graphs	math.CO cs.CC cs.DM cs.DS
2022-7-15	2207.07158	Streaming complexity of CSPs with randomly ordered constraints	cs.DS cs.CC
2022-7-15	2207.07363	Exact Flow Sparsification Requires Unbounded Size	cs.DS
2022-7-15	2207.07417	Near-Linear Time and Fixed-Parameter Tractable Algorithms for Tensor  Decompositions	cs.DS cs.LG
2022-7-15	2207.07422	Flow-augmentation III: Complexity dichotomy for Boolean CSPs  parameterized by the number of unsatisfied constraints	cs.CC cs.DS
2022-7-15	2207.07425	Fixed-parameter tractability of Directed Multicut with three terminal  pairs parameterized by the size of the cutset: twin-width meets  flow-augmentation	cs.DS
2022-7-15	2207.07426	A tight quasi-polynomial bound for Global Label Min-Cut	cs.DS cs.CC
2022-7-15	2207.07438	Dynamic Matching with Better-than-2 Approximation in Polylogarithmic  Update Time	cs.DS
2022-7-15	2207.07449	Fixed-Parameter Tractability of Maximum Colored Path and Beyond	cs.DS
2022-7-15	2207.07477	Matching Patterns with Variables Under Edit Distance	cs.DS cs.CC cs.FL
2022-7-16	2207.07519	Dynamic Algorithms for Packing-Covering LPs via Multiplicative Weight  Updates	cs.DS
2022-7-16	2207.07607	Dynamic Algorithms for Maximum Matching Size	cs.DS
2022-7-16	2207.07613	Improved Algorithms for Recognizing Perfect Graphs and Finding Shortest  Odd and Even Holes	cs.DS math.CO
2022-7-16	2207.07708	Approximating Highly Inapproximable Problems on Graphs of Bounded  Twin-Width	cs.DS cs.CC cs.DM math.CO
2022-7-16	2207.07809	Curve Simplification and Clustering under Fr\'echet Distance	cs.CG cs.DS
2022-7-16	2207.07822	Adaptive Sketches for Robust Regression with Importance Sampling	cs.LG cs.DS
2022-7-16	2207.07949	A Nearly Tight Analysis of Greedy k-means++	cs.DS cs.LG
2022-7-17	2207.07974	Online Prediction in Sub-linear Space	cs.DS cs.LG
2022-7-17	2207.07983	Approximation algorithms for Steiner Tree Augmentation Problems	cs.DS
2022-7-17	2207.08015	Parallel Best Arm Identification in Heterogeneous Environments	cs.LG cs.DS
2022-7-17	2207.08075	Streaming Algorithms with Large Approximation Factors	cs.DS
2022-7-17	2207.08120	On the Practical Power of Automata in Pattern Matching	cs.DS
2022-7-18	2207.08268	Online Lewis Weight Sampling	cs.DS cs.LG stat.ML
2022-7-18	2207.08311	Shrunk subspaces via operator Sinkhorn iteration	cs.DS
2022-7-18	2207.08335	Concurrent Composition Theorems for Differential Privacy	cs.DS cs.CR cs.IT math.IT
2022-7-18	2207.08340	Extracting Densest Sub-hypergraph with Convex Edge-weight Functions	cs.DS
2022-7-18	2207.08550	Online Total Completion Time Scheduling on Parallel Identical Machines	cs.DS
2022-7-18	2207.08643	A Sublinear-Time Quantum Algorithm for Approximating Partition Functions	quant-ph cs.CC cs.DS math.ST stat.ML stat.TH
2022-7-19	2207.08678	A quadratic-order problem kernel for the traveling salesman problem  parameterized by the vertex cover number	cs.DS cs.DM math.OC
2022-7-19	2207.08686	Streaming Algorithms for Support-Aware Histograms	cs.DS
2022-7-19	2207.08783	Almost Tight Bounds for Online Facility Location in the Random-Order  Model	cs.DS
2022-7-19	2207.08800	Quantum tomography using state-preparation unitaries	quant-ph cs.CC cs.DS
2022-7-19	2207.08913	Robust Factorizations and Colorings of Tensor Graphs	cs.DM cs.DS math.CO
2022-7-19	2207.08955	Recursive McCormick Linearization of Multilinear Programs	math.OC cs.DS
2022-7-19	2207.08965	Bernoulli Factories for Flow-Based Polytopes	cs.DS cs.DM math.CO math.PR
2022-7-19	2207.09002	Accelerating Frank-Wolfe Algorithm using Low-Dimensional and Adaptive  Data Structures	cs.DS
2022-7-19	2207.09035	PackCache: An Online Cost-driven Data Caching Algorithm in the Cloud	cs.DS cs.DC cs.NI
2022-7-19	2207.09102	Complexity of High-Dimensional Identity Testing with Coordinate  Conditional Sampling	cs.DS cs.LG math.PR math.ST stat.TH
2022-7-19	2207.09118	Solving the unit-load pre-marshalling problem in block stacking storage  systems with multiple access directions	cs.DS
2022-7-19	2207.09201	Subsequences in Bounded Ranges: Matching and Analysis Problems	cs.FL cs.DS
2022-7-19	2207.09262	Efficient Constructions for the Gy\H{o}ri-Lov\'{a}sz Theorem on Almost  Chordal Graphs	cs.DS
2022-7-19	2207.11818	Towards An Optimal Solution to Place Bistatic Radars for Belt Barrier  Coverage with Minimum Cost	cs.DS cs.SY eess.SY
2022-7-20	2207.09354	On Regularity Lemma and Barriers in Streaming and Dynamic Matching	cs.DS
2022-7-20	2207.09391	A Near-Linear Time Sampler for the Ising Model with External Field	math.PR cs.DS
2022-7-20	2207.09397	Composition Theorems for Interactive Differential Privacy	cs.CR cs.DS cs.IT math.IT
2022-7-20	2207.09435	Regret Minimization with Noisy Observations	cs.DS cs.GT cs.LG
2022-7-20	2207.09545	Pandora Box Problem with Nonobligatory Inspection: Hardness and  Approximation Scheme	cs.DS cs.CC cs.GT
2022-7-20	2207.09588	New Auction Algorithms for Path Planning, Network Transport, and  Reinforcement Learning	math.OC cs.AI cs.DS cs.GT
2022-7-20	2207.09797	Exact Matching: Correct Parity and FPT Parameterized by Independence  Number	cs.DS cs.CC
2022-7-20	2207.09803	Computing Densest $k$-Subgraph with Structural Parameters	cs.DS
2022-7-21	2207.09993	Computing Tree Decompositions with Small Independence Number	cs.DS math.CO
2022-7-21	2207.09998	Short-Depth Circuits for Dicke State Preparation	quant-ph cs.DS
2022-7-21	2207.10240	Differentially Private Partial Set Cover with Applications to Facility  Location	cs.DS cs.AI cs.CR
2022-7-21	2207.10254	The Two-Stripe Symmetric Circulant TSP is in P	cs.DM cs.DS math.CO
2022-7-22	2207.10556	Tight Bounds for Monotone Minimal Perfect Hashing	cs.DS
2022-7-22	2207.10703	Optimal Algorithms for Free Order Multiple-Choice Secretary	cs.DS
2022-7-22	2207.10770	Quantum search in sets with prior knowledge	quant-ph cs.DS
2022-7-22	2207.10850	A simple and sharper proof of the hypergraph Moore bound	math.CO cs.DM cs.DS
2022-7-22	2207.10889	Correlation Clustering with Sherali-Adams	cs.DS
2022-7-22	2207.11014	Preparing Many Copies of a Quantum State in the Black-Box Model	quant-ph cs.DS
2022-7-22	2207.11071	PPSZ is better than you think	cs.DS
2022-7-23	2207.11337	Fair Range k-center	cs.DS
2022-7-23	2207.11489	Average-Case to (shifted) Worst-Case Reduction for the Trace  Reconstruction Problem	cs.IT cs.DS math.IT math.PR
2022-7-25	2207.11824	Contention Resolution for Coded Radio Networks	cs.DS
2022-7-25	2207.11832	New Additive Spanner Lower Bounds by an Unlayered Obstacle Product	cs.DS
2022-7-25	2207.11892	Improved Bounds for Sampling Solutions of Random CNF Formulas	cs.DS cs.DM math.PR
2022-7-25	2207.11903	Minimax Rates for Robust Community Detection	cs.DS cs.LG cs.SI math.PR stat.ML
2022-7-25	2207.11954	Simpler O(1) Query Algorithm for Level Ancestors	cs.DS
2022-7-26	2207.12278	A Survey on Graph Problems Parameterized Above and Below Guaranteed  Values	cs.DS
2022-7-26	2207.12507	Nested Active-Time Scheduling	cs.DS
2022-7-26	2207.12514	Testing of Index-Invariant Properties in the Huge Object Model	cs.DS math.ST stat.TH
2022-7-26	2207.12713	Implementing the Comparison-Based External Sort	cs.DB cs.DS cs.PF
2022-7-26	2207.12840	Partial-Monotone Adaptive Submodular Maximization	cs.LG cs.DS
2022-7-26	2207.12911	Learning-Augmented Maximum Flow	cs.DS cs.LG
2022-7-27	2207.13017	Revisited Containment for Graph Patterns	cs.DB cs.DS
2022-7-27	2207.13121	Scheduling under Non-Uniform Job and Machine Delays	cs.DS
2022-7-27	2207.13281	Cubic Goldreich-Levin	cs.DS
2022-7-27	2207.14401	Modular Multiplication without Carry Propagation (Algorithm Description)	cs.DS
2022-7-28	2207.13638	A Simple and Elegant Mathematical Formulation for the Acyclic DAG  Partitioning Problem	cs.DS cs.DM
2022-7-28	2207.13870	Engineering faster double-array Aho-Corasick automata	cs.DS
2022-7-28	2207.13959	ZDD-Based Algorithmic Framework for Solving Shortest Reconfiguration  Problems	cs.DS cs.DM
2022-7-29	2207.14266	Cryptographic Hardness of Learning Halfspaces with Massart Noise	cs.LG cs.CC cs.DS
2022-7-29	2207.14334	Implementing the Diverting Fast Radix Algorithm	cs.DS
2022-7-29	2207.14458	Locally-iterative $(\Delta+1)$-Coloring in Sublinear (in $\Delta$)  Rounds	cs.DS cs.DC
2022-7-29	2207.14592	Pattern matching algorithms in Blockchain for network fees reduction	cs.CR cs.DC cs.DS
2022-7-30	2207.14744	Enhanced Methods for the Weight Constrained Shortest Path Problem	cs.AI cs.DS
2022-7-30	2207.14787	Fermionic tomography and learning	quant-ph cs.DS
